id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
132373,mean error,متوسط الخطأ,erreur moyenne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132373,,,True,True
134228,mean noon,زوال (ال...) المتوسط,midi moyen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134228,,,True,True
132374,mean point,نقطة وسطَى,point moyen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132374,,,True,True
134229,mean solar day,يوم شمسي متوسط,jour solaire moyen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134229,,,True,True
134230,mean solar time,زمن شمسي متوسط,temps solaire moyen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134230,,,True,True
132375,mean square error,خطأ المتوسط التربيعي,erreur moyenne quadratique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132375,,,True,True
134231,mean sun,شمس (ال...) المتوسطة,soleil moyen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134231,,,True,True
132376,mean terms of proportion,حدّان (ال...) الأوسطان في تناسب,termes moyens d'une proportion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132376,,,True,True
132377,mean value of a function,قيمة وسطى لدالّة,valeur moyenne d'une fonction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132377,,,True,True
132378,mean value theorem,مبرهنة القيمة الوسطية,théorème de la valeur moyenne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132378,,,True,True
132379,measure,قياس,mesure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132379,,,True,True
134232,measure,قياس، مقياس,mesure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134232,,,True,True
132380,measure of angles,قياس الزوايا,mesure des angles,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132380,,,True,True
132381,measure of central tendency,مقياس النزعة المركزية,mesure de la tendance centrale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132381,,,True,True
132382,measure unit,وحدة قياس,unité de mesure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132382,,,True,True
132384,measurement,قَيْس,mesurage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132384,الجمع أقيسة,,True,True
132383,measurement of speed,قياس السرعة,mesure de vitesse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132383,,,True,True
134233,measures of dispersion,مقاييس التشتّت,mesure de dispersion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134233,,,True,True
132385,mechanical advantage,فائدة ميكانيكية,avantage mécanique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132385,,,True,True
132386,mechanics,ميكانيكا,mécanique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132386,,,True,True
132387,median,مستقيم متوسط,médian (n),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132387,,,True,True
132388,median deviation,انحراف أوسطي,écart médian,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132388,,,True,True
132389,median of trapezium; median of trapezoid,قاعدة وسطى لشبه منحرف,base moyenne d'un trapèze; base moyenne d'un trapézoïde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132389,,,True,True
132390,median of triangle,متوسط في مثلث,médiane d'un triangle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132390,,,True,True
132391,median plane,مستو منصّف,plan médian,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132391,,,True,True
132392,median point of triangle,نقطة (ال...) الأوسطية لمثلث,centre du cercle circonscrit au triangle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132392,,,True,True
132393,mediator,عمود منّصف,médiatrice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132393,,,True,True
132394,mediator plane of a segment,مستوى (ال...) العمودي المنصفٍ لقطعة,médiatrice d'un segment,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132394,,,True,True
132395,meeting,تقاء (ال...),rencontre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132395,,,True,True
132396,mega,ميغا,mega,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132396,,,True,True
134234,mensa,كوكبة الجبل، منضدة (ال...),la table,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134234,,,True,True
134236,meridian,خط الزوال,méridien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134236,,,True,True
134237,meridian circle,دائرة الزوال,cercle méridien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134237,,,True,True
134238,meridian of celestial sphere,دائرة خط زوال الكرة السماوية,méridien de la sphère céleste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134238,,,True,True
134239,meridian of longitude,دائرة خط الطول,méridien de longitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134239,,,True,True
134240,meridian plane,مستوٍ زوالي,plan méridien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134240,,,True,True
134241,mesosphere,ميزوسفير (ال...),mésosphère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134241,,,True,True
132398,metacentre,ما وراء المركز,métacentre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132398,,,True,True
134244,meteor radiant,منطلق شهابي,point radiant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134244,,,True,True
134245,meteor shower,زخّة شهاب,essaim de météores,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134245,,,True,True
134242,meteor; meteorite,شهاب، نيزك,météore; météorite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134242,,,True,True
134243,meteoroid,جسم نيزكي,météoroïde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134243,,,True,True
132399,method,طريقة,méthode,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132399,,,True,True
132400,method of differences,طريقة الفروق,méthode des différences,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132400,,,True,True
132401,method of least squares,طريقة أصغر المربعات,méthode des moindres carrées,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132401,,,True,True
134246,method of minor squares,طريقة المربعات الصغرى,méthode des moindres carrés,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134246,,,True,True
132402,method of substitution,طريقة التعويض,méthode de substitution,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132402,,,True,True
132403,method of successive approximations,طريقة التقريبات المتعاقبة,méthode des approximations successives,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132403,,,True,True
132404,method of successive elimination,طريقة الحذف المتتالي,méthode d'élimination successive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132404,,,True,True
134247,metonic cycle,دورة ميتونية,cycle métonique; cycle métonien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134247,نسبة إلى ميتون,,True,True
132405,metre,متر,mètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132405,,,True,True
132406,metric,متري,métrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132406,,,True,True
132407,metric geometry,هندسة مترية,géométrie métrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132407,,,True,True
132408,metric relation in a triangle,علاقات (ال...) المترية في مثلث,relations métriques dans le triangle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132408,,,True,True
132409,metric space,فضاء متري,espace métrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132409,,,True,True
132410,metric system,نظام متري,système métrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132410,,,True,True
132411,metric ton,طن متري,tonne métrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132411,,,True,True
132412,metric weight,وزن متري,poids métrique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132412,,,True,True
132413,micro,ميكرو,micro,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132413,,,True,True
134248,micrometeorite,نيزك مجهري,micrométéorite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134248,جسم نيزكي دقيق,,True,True
132414,micron,ميكرون,micron,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132414,,,True,True
134249,microscopium,كوكبة المجهر,le microscope,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134249,,,True,True
134250,midday; noon,زوال (ال...),midi,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134250,,,True,True
132415,middle,منتصف,milieu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132415,,,True,True
134251,midnight sun,شمس منتصف الليل,soleil de minuit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134251,,,True,True
132416,mile,ميل,mille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132416,,,True,True
134252,milky way,نهر المجرّة، درب التبانة,voie lactée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134252,,,True,True
132417,milli,ميللّي,milli,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132417,,,True,True
132419,minimum of a function,نهاية صغرى لدالّة,minimum d'une fonction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132419,,,True,True
132420,minimum values,قيم صغرى,valeurs minima,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132420,,,True,True
132418,minimum; PI. Minima,نهاية صغرى,minimum,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132418,,,True,True
132421,minor,أصغر,mineur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132421,,,True,True
132422,minor arc,قوس صغرى,petit arc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132422,,,True,True
132423,minor arc of circle,قوس صغيرة في دائرة,petit arc d'un cercle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132423,,,True,True
132424,minor axis,محور أصغر، محور صغير,petit axe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132424,,,True,True
132425,minor axis of an ellipse,محور صغير في قطع ناقص,petit arc d'une ellipse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132425,,,True,True
132426,minor axis of an ellipsoid,محور صغير في مجسم قطع ناقص,petit axe d'un ellipsoïde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132426,,,True,True
132427,minor circle,دائرة صغرى,petit cercle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132427,,,True,True
132428,minor in determinant,صغير محدِّد,mineur d'un déterminant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132428,,,True,True
134253,minor planet,كويكب,petite planète,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134253,,,True,True
132429,minor sector,قطاع صغير,petit secteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132429,,,True,True
132430,minor segment,قطعة صغيرة,petit segment,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132430,,,True,True
132431,minus,ناقص,moins,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132431,علامة الطرح-,,True,True
132432,minutes,دقائق,minutes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132432,,,True,True
134254,mira (Ceti..),أعجوبة قيطُس,mira Céti,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134254,,,True,True
132433,mixed associativity,تجميعية مشتركة,associativité mixte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132433,,,True,True
132434,mixed number,عدد كسري,nombre mixte; fractionnaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132434,,,True,True
132435,mixed product,حاصل الضرب المختلط,produit mixte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132435,,,True,True
134255,mizar,مئزر (ال...),mizar,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134255,بطن الحوت,,True,True
134256,mobile,متحرك,mobile,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134256,,,True,True
132437,mode,منوال,mode,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132437,,,True,True
132438,module,معيار,module,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132438,,,True,True
132439,modulus,مقياس,module,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132439,,,True,True
132444,modulus Young's,معامل يونج,module de Young,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132444,,,True,True
132440,modulus of a complex number,مقياس عدد مركب,module d'un nombre complexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132440,,,True,True
132441,modulus of a vector,مقياس متّجه,module d'un vecteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132441,,,True,True
132442,modulus of elasticity,معامل المرونة,coefficient d'élasticité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132442,,,True,True
132443,modulus of rigidity,معامل الصلابة,coefficient de rigidité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132443,,,True,True
132445,moment,عزم,moment,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132445,,,True,True
132446,moment of couple,عزم مزدوجةٍ,moment d'un couple,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132446,,,True,True
132447,moment of force,عزم قوة,moment d'une force,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132447,,,True,True
132448,moment of inertia,عزم القصور الذاتي,moment d'inertie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132448,,,True,True
132449,moment of mass,عزم كتلة,moment d'une masse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132449,,,True,True
132450,moment of momentum,عزم الزخم,moment de quantité de mouvement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132450,عزم كمية الحركة,,True,True
132451,momentum,زخم,qualité de mouvement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132451,كمية الحركة,,True,True
134257,monoceros,وحيد القرن (كوكبة),la licorne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=134257,,,True,True
132452,monogenic,وحيد المولّد,monogène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132452,,,True,True
132453,monogenic group,زمرة وحيد المولّد,groupe monogène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132453,,,True,True
132454,monomial,أحاديّ الحدّ,monôme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132454,,,True,True
132455,monomial expression,عبارة حدّية,expression monomiale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132455,تعبير وحيد الحد,,True,True
132456,monomial function,دالة حدّية,fonction monomiale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=132456,,,True,True
