id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
215152,ego space time,وَضْعة ومكان ولحظة,ego hic et nunc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215152,وضعية تعبير بالنسبة لمُعبَّر عنه عبر فضاء تعبيره ولحظته، وينزع الاصطلاح إلى وضعية دالة.,,True,True
215150,ego; writing,كتابة (ال...) ذاتية (ال...، كتابة الأنا,écriture du soi,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215150,نزعة تُسيطر على السّير الذاتية والمذكرات واليوميات لإضفاء طابع التجربة الذاتية على العمل.,,True,True
215153,egotism,أنانية,egotisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215153,الأنا كموضوع، يختزل الظاهرة إلى ذات، تضع العالم الموضوعي بعيدا، حيث لا ترى النرجسية في الأسطورة غير وجهها في الماء.,,True,True
215154,elastic discours,خطاب (ال..) المرن، خطاب (ال..) المطاطيّ,élasticité du discours,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215154,تمفصُل مُضاعف وخصوصية لغة طبيعية، تسمح للاصطلاح بالعمل بين نوعين من نشاطات الخِطاب : أي بين التوسّع والكثافة.,,True,True
215155,electronic book,كتابٌ إلكترونيّ,livre électronique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215155,نصّ أو نصوص تُقرأ في الحاسوب أو في جهاز صغير محمول يُسمى بالاسم نفسه. يُطلق المصطلح فيشمل النصوص المرقْمنة بسائر صيغها (وورد، TIF، bmp، PDF، إلخ)، ويقيد فيُقصد به جهاز إلكتروني يخزن عددا من النصوص المدعومة بأدوات عديدة للقراءة والبحث وتدوين النقط..,,True,True
215156,electronic editor,نَاشر إلكترونيّ,éditeur électronique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215156,النّاشر الإلكتروني طريقة لإبداع كتاب رقمي بمواصفات بَصَرية، تُعالج البيانات عبر ذاكرة أقراص استبدالية، كنقلة نوعية من الكتاب الورقي إلى الكتاب الرقمي.,,True,True
215157,electronic effet,أَثَر إلكترونيّ,effet électronique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215157,أحد آثار الفرضَنة، ويُعنى به الانتقال من الداخل إلى الخارج.  بولوج الكتابات الأدبية الشبكة تنفتح على العالم وتُزاح، في الآن نفسه، عن حدودها المادية.,,True,True
215158,electronic literary review,مجلة أدبية إلكترونية,revue littéraire électronique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215158,إصدار أدبي دَوْري لا يصدر ورقيا، وفي المقابل يُنشر في الأقراص المرنة أو المدمجة أو على الشابكة (الإنترنت).,,True,True
215159,electronic literary site,موقع أدبيّ إلكترونيّ,site littéraire électronique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215159,صفحات ترتبط بعضها ببعض بوصلات تشعبية، منشورة في الشابكة (الإنترنت)، مُتَخصّصة في مواضيع أدبية: قصائد شعرية، قصة، رواية، أخبار منشورات، مراجعات نقدية، إلخ.,,True,True
215160,electronic literay forum,مُنتدى أدبيٌّ إلكترونيٌّ,forum littéraire électronique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215160,مجموعة من الرسائل التي تتناول مواضيع أدبية، يمكن أن يقتصر نشرها على الأعضاء المسجلين أو يمتد إلى الزوار. هذا النشر يمكن أن يكون حُرا أو يراقبه مشرفون والمواضيع تنشر بغاية التعقيب عليها ومناقشتها.,,True,True
215161,electronic litrary salon,صالون أدبيّ إلكترونيّ,salon littéraire électronique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215161,يأتي الصالون الأدبي الإلكتروني لمعارضة الصالونات الأدبية للقرون السابقة، لإضفاء شرعية التواصل الافتراضي على العلاقات الرقمية بين المُبْحِرين في عوالم الشاشة. وقد يخص جماعة بعينها تلتقي حول هدف شعري أو روائي يتجاوز الكتاب الورقي بطرح كتابة مفتوحة.,,True,True
215162,electronic paper,ورقٌ إلكترونيّ,papier électronique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215162,يُسمى أيضا مداد إلكتروني، عبارة عن تقنية للعرض (ورق، بلاستيك) على سَنَدٍ مرن قابل للتعديل إلكترونيا، وهو يحاكي مظهر الورق.,,True,True
215163,electronic text,نصّ إلكترونيّ,texte électronique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215163,وثيقة مكتوبة في سند غير رقمي، يمكن أن تُعرض على شاشة الحاسوب أو على شاشات أخرى، كالتلفاز أو أي آلة رقمية أخرى، وتتفاوت إمكانية معالجة النصوص الإلكترونية (حفظ، تخزين، تحيين، إلخ.) باختلاف أسندتها.,,True,True
215164,elegy,ِرِثاء,élégie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215164,أُطلقت التسمية على قصائد رثاء أشخاص وندب فناء بشري، كبكاء ميت وتعداد مناقبه، كما تعتبر حنينا إلى الأحبة كما ظهرت في  رثاء مدن الأندلس دلالة على أصحابها.,,True,True
215165,element,عُنْصـر,élément,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215165,يُميز باشلار بين ثلاثة عناصر تخيل (الشكلي، المادي، الدينامي) لذلك اعتبر التخيل المادي منتجا لعناصر الصورة، عبر قوانين العناصر الأربعة : النار، الهواء، الماء، التراب.,,True,True
215166,elite,نُخبـة,élite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215166,الفئة المختارة المؤهلة لتمثيل جماعة محددة وهي عادة ما تكون طليعة العصر.,,True,True
215167,ellipsis,حَذْف,ellipse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215167,إيجاز الحذف (بكلمة أو جملة أو مقطع) مع قرينة تعيين المحذوف في 'وجاء ربك' 'فسقى لهما'.,,True,True
215168,elocution,تعبير، بيان,élocution,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215168,أسلوب كلامي لصَوْغ الكلام في أسلوب مُلائم لفن بلاغة الجهر، الهمس، الإيماء.,,True,True
215169,embedding,إدراج,intercalation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215169,إضافة لشيئين أو دخول في سلسلة نصوص لإعطاء نص معتمد سلطته الإحالية وبُعده المعرفي عبر تقنية فَنّ الشاهد.,,True,True
215170,emblem,شِعار,emblème,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215170,كتابة مصحوبة بصورة، كإنجاز منظور لقصة أو خرافة لمفاجأة المتلقي وإقناعه وتوسيع انفعاله عبر قيمة تأويلية لموضوع مُصغر.,,True,True
215171,emergence,انبثـاق,émergence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215171,فعل انبجاس وحالة لما ينبثق للإشارة إلى مكان الفعل كإشعاع يخترق تعبير عصر أو مرحلة أدبية.,,True,True
215172,emigration,هِجْـرة,émigration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215172,انتقالات بشرية بفعل الحروب أو الضغوط السياسية أو الاكتشاف، وقد كانت أكبر الهجرات مرافقة للحربين العالميتين (الأولى والثانية).,,True,True
215173,emotion,عَاطفـة,émotion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215173,ظاهرة وُجدانية كاللذة والألم والفرح والخوف والحب والانفعال، ويرتبط الأدب بها عبر موضوعاتية تخترق الشعر والمسرح والرواية للتعبير عن حالات إنسانية، نظّر لها أرسطو وأفلاطون في تعريفات التراجيدي والكوميدي والغنائي.,,True,True
215174,empirical,تجريبيّ,empirique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215174,مفهوم إيهامي للبحث في النقد الأدبي، يمكن مقاربة الموضوع بطريقة ساذجة دون اهتمام بمفهوم سابق، انطلاقا من نمط افتراضي استنباطي.,,True,True
215175,empirical studies of literature,دراسات تجريبية للأدب,études littéraires empiriques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215175,يعتبرها يامسليف مقياسا أساسيا للعلمية، تمييزا للنظرية عن اللغة وفلسفتها، خضوعا لمبدإ تجريب يتطلب : الانسجام، البساطة، الشمولية. ومن كل ذلك جاء الأدب التجريبي عبر الأنواع الأدبية.,,True,True
215176,empiricism,تجريبية,empirisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215176,صفة ما يقبل التجريب في الأنواع والأشكال بتطويعها وإخضاعها لمعيش الكاتب اليومي والإبداعي.,,True,True
215177,encyclopaedia,مَوْسوعـة,encyclopédie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215177,عمل يعتمد طريقة مختصرة وتقطيعات مقالية لمعارف أساسية تغطي الثقافة الإنسانية ببعد تصويري وتفسيري، يمثل مداخل لمواد بإعطاء معلومات عنها.,,True,True
215178,encyclopedism,موسوعية,encyclopédique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215178,ظاهرة ارتبطت بالأنوار وتعدد المعارف للإحاطة بالظواهر في نموذجيْ الموسوعة العالمية والموسوعة البريطانية كتنظيمين عقلانيين حسب ترتيب هجائي، كما أصبحت هذه المعرفة أسلوبا أدبيا للأكاديميات.,,True,True
215179,end of boock,نِهاية الكتاب,fin de livre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215179,إعلان عن بداية شكل جديد للكتاب الإلكتروني خَلفا للكتاب الورقي الذي استنفذ طاقته عبر القرون بعد اختراق جوتنبرك. فكل الدلائل تميل إلى الاحتفاء بالمستجدات وإن لم يتم التخلي عن الكتاب الذي أعلن عن وفاة مؤلِّفِه قبل وفاة مؤلَّفه.,,True,True
215180,end of century,نِهايةُ القَـرْنِ,fin de siècle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=215180,ترتبط نهاية القرن بحركة ثقافية وفنية نهاية (ق19)، تمثل طريقة تجسد الكتابة عبر أشكال مادية ورمزية كنهاية للإتجاه الوضعي وولادة الاتجاهات المختلفة تعبيرا عن التّحولات الحداثية.,,True,True
