id,english,arabic,french,german,vt,uatv,has_image,uri
61848,model,نَمُوذَج,modèle,Modell,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61848
61849,modeling,نَمْذَجَة,modélisation,Modellierung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61849
61850,modem (modulator/demodulator),مُوديم,modem (modulateur/démodulateur),Modem (Modulator/Demodulator),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61850
61851,moderator,وَسِيط,modérateur,Moderator,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61851
61852,modular,قَالَبيّ,modulaire,modular,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61852
61853,module,مُكَوِّن,module,Modul,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61853
61854,monitor,مِرْقَاب,moniteur,Monitor,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61854
61855,monochrome display,عَرْضٌ وَحِيدُ اللَّوْن,affichage monochrome,Schwarzweißbildschirm,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61855
61856,mosaic,فُسَيْفِسَاء,mosaïque,Mosaic,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61856
61857,motherboard,لَوْحَةٌ أُمٌّ,carte mère,Hauptplatine,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61857
61858,mouse,فَأْرَة,souris,Maus,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61858
61859,mouse speed,سُرْعَةُ الْفَأْرَة,vitesse de souris,Mausgeschwindigkeit,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61859
61860,multipurpose internet mail extensions (MIME),بُرُوتُوكُول مِيم,MIME (protocole),Multipurpose Internet Mail Extensions (MIME),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61860
61861,multitasking,مُتَعَدِّدُ الْمَهَامّ,multitâche,Multitasking,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61861
61862,multi-user dungeon (MUD),لُعْبَةُ الأبْرَاجِ,jeu de donjons,Multi-User Dungeon (MUD),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61862
61863,multi-user system,نِظَامٌ مُتَعَدِّد الْمُسْتَعْمِلِين,système multi utilisateur,Mehrbenutzersystem,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61863
61864,musical instrument digital interface (MIDI),وَجِيهَةٌ رَقْمِيَّةٌ للأدَوَاتِ الموسِيقية,interface digitale d'instruments musicaux(MIDI),Musical Instrument Digital Interface (MIDI),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61864
61865,nanosecond,نَانُوثَانِيَة,nanoseconde,Nanosekunde,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61865
61866,navigator,مُبْحِر,navigateur,Navigator,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61866
61867,near letter quality (NLQ),جَوْدَةُ طَبْعٍ بَرِيدِيّ,qualité courrier,schönschriftähnlich (NLQ),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61867
61868,negative acknowledgement,إِشْعَارٌ بِعَدَمِ تسلُّم,accusé de réception négatif,negative Bestätigung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61868
61871,netiquette,أَخْلاقُ الشَّبَكَة,netiquette,Netiquette,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61871
61872,netizen (internet citizen),مُوَاطِنُ الشَّبَكَة,citoyen internet,Netzbürger (Internetbürger),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61872
61869,net supervisor,مُشْرِفٌ عَلى الشَّبَكَة,superviseur réseau,Netzwerksupervisor,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61869
61870,net surfer,مُبْحِر,internaute,Internetsurfer,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61870
61873,network,شَبَكَة,réseau,Netzwerk,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61873
61874,network architecture,بِنْيَة شَبَكَة,architecture de réseau,Netzwerkarchitektur,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61874
61875,network computer (NC),حَاسُوبٌ شَبَكِيّ,ordinateur réseau (NC),Netzwerkcomputer (NC),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61875
61876,network connection,وَصْلٌ شَبَكِيّ,connexion réseau,Netzwerkverbindung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61876
61877,network crash,عَطَلُ شَبَكَة,panne de réseau,Netzwerkabsturz,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61877
61878,network data base,قَاعِدَةُ مُعْطَيَاتٍ شَبَكِيَّة,base de données en réseau,Netzwerkdatenbank,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61878
61879,network driver,مُدَبِّرُ الشَّبَكَة,gestionnaire de réseau,Netzwerktreiber,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61879
61880,network file system (NFS),نِظَامُ التَّشَارك الشَّبَكيّ في الْمِلَفَّات,système de partage de fichiers,Network File System (NFS),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61880
61881,network information center (NIC),مَرْكَزُ المَعْلُومَاتِ على الشَّبَكَة,centre d’information sur le réseau,Network Information Center (NIC),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61881
61882,network layer,طَبَقَة الشَّبَكَة,couche de réseau,Netzwerkschicht,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61882
61883,network management,تَدْبِيرُ شَبَكَة,gestion de réseau,Netzwerkverwaltung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61883
61884,network protocol,بُرُوتُوكول الشَّبَكَة,protocole de réseau,Netzwerkprotokoll,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61884
61885,network topology,طُوبُولُوجِية شَبَكَة,topologie de réseau,Netzwerktopologie,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61885
61887,news,أَنْبَاء,nouvelles,Artikel,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61887
61888,newsgroup (forum),نَدْوَة المُنَاقَشَة,groupe de discussion,Newsgroup (Forum),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61888
61886,new start,إِعَادَةُ انْطِلاق,redémarrage,Neustart,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61886
61889,nickname,اسْمٌ مُسْتَعَار,pseudonyme,Spitzname,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61889
61890,node,عُقْدَة,noeud,Knoten,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61890
61891,nomenclature,صُنَافَة,nomenclature,Nomenklatur,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61891
61892,non volatile memory,ذَاكِرَةٌ دَائِمَة,mémoire permanente,nichtflüchtiger Speicher,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61892
61893,numerical character,مِحْرَفٌ رَقْميّ,chiffre,numerisches Zeichen,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61893
61894,numerical sorting,فَرْزٌ عَدَدِيّ,tri numérique,numerische Sortierung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61894
61895,object,مَوْضُوع,objet,Objekt,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61895
61896,oblique stroke,عَارِضَةٌ مَائِلَة,barre oblique,Schrägstrich,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61896
61897,occurrence,وُرُود,occurrence,Vorkommen,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61897
61898,offline,مَفْصُول,hors ligne,offline,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61898
61899,offline processing,مُعَالَجَةٌ مُرْجَأَة,traitement en différé,Offlineverarbeitung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61899
61900,online,عَلَى الْخَطّ,en direct,online,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61900
61901,online help,مُسَاعَدة عَلَى الْخَطّ,aide en ligne,Onlinehilfe,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61901
61902,online processing,مُعَالَجَةٌ مُبَاشِرَة,traitement en direct,Onlineverarbeitung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61902
61903,online service,خِدْمَةٌ مُبَاشِرَة,service en ligne,Onlinedienst,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61903
61904,operating system (OS),نِظَامُ تَشْغِيل,système d'exploitation,Betriebssystem (OS),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61904
61905,operating time,مُدَّة التَّنْفِيذ,temps d'exécution,Betriebszeit,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61905
61906,operation,عَمَلِيَّة,opération,Betrieb,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61906
61907,operator,عَامِل,opérateur,Operator,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61907
61908,optical cable,حَبْلٌ ذُو أَلْيَافٍ ضَوئِيَّة,câble à fibre optique,Glasfaserkabel,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61908
61909,optical character reader,قَارِئَةٌ ضَوْئِيَّة لِلْمَحَارِف,lecteur optique de caractères,optischer Belegleser,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61909
61910,optical character recognition (OCR),تَعَرُّفٌ ضَوْئِيّ على المَحَارِف,reconnaissance optique de caractères,optische Zeichenerkennung (OCR),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61910
61911,optical disk,قُرْصٌ ضَوْئِيّ,disque optique,optischer Datenträger,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61911
61912,optical reader,قَارِئَةٌ ضَوْئِيَّة,lecteur optique,optisches Lesegerät,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61912
61913,optical scanner,مِفْرَاسٌ ضَوْئيّ,scanner optique,optischer Scanner,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61913
61914,optimization,أَمْثلَة,optimisation,Optimierung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61914
61915,option,خِيَار,option,Option,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61915
61916,option case,خَانَةُ الْخِيارَات,case d'option,Auswahlmöglichkeit,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61916
61917,organization chart,رُسَامَة تَنْظِيمِيَّةٌ,organigramme,Organigramm,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61917
61918,output,خَرْج,sortie,Ausgabe,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61918
61919,output device,جِهاز إخراج,périphérique de sortie,Ausgabegerät,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61919
61920,output port,بَوَّابَةُ الْخَرْج,port de sortie,Ausgabeanschluss,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61920
61921,output process,اسْتِخْرَاج,extraction,Ausgabeprozess,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61921
61922,overhead projector,عَارِضَةٌ عَاكِسَة,rétroprojecteur,Overheadprojektor,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61922
61923,overlay,إِطْبَاق,recouvrement,Overlay,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61923
61924,pack,كَبَسَ,compresser,komprimieren,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61924
61925,package,بَرْمَجِيَّةٌ جَاهِزَة,progiciel,Softwarepaket,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61925
61926,packet,حُزْمَة,paquet,Paket,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61926
61927,packet internet groper (PING),رَائزُ حُزَمِ إِنْتِرْنيت,testeur de paquets internet (PING),Packet Internet Groper (PING),False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61927
61928,packet switched,شَبَكَةُ تَبْدِيل بِالْحُزَم,réseau de communication par paquets,paketvermittelt,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61928
61929,packet switching network,شَبَكَةُ تَبْدِيل بِالْحُزَم,réseau de commutation de paquets,paketvermitteltes Netzwerk,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61929
61930,page,صَفْحَة,page,Seite,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61930
61931,page frame,إِطَارُ صَفْحَة,cadre de page,Seitenrahmen,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61931
61932,page header,عُنْيَانُ صَفْحَة,en-tête de page,Seitenkopf,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61932
61933,pages per minute (PPM),صَفَحَات فِي الدَّقِيقَة,pages par minute,Seiten pro Minute,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61933
61934,paging,تَصْفِيح,pagination,Paginierung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61934
61935,paper feed,تَمْرِير الوَرَق,avance papier,Papiereinzug,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61935
61936,paper feed control,تَحَكُّمٌ فِي تَمْرِيرِ الْوَرَق,commande d'avancement de papier,Papiertransportsteuerung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61936
61937,paper jam,تَكَدُّسُ الْوَرَق,bourrage de papier,Papierstau,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61937
61938,paper weight,وَزْنِيَّةُ الْوَرَق,grammage de papier,Papiergewicht,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61938
61939,parallel port,بَوَّابَةٌ متَُوَازِية,port parallèle,paralleler Anschluss,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61939
61940,parallel printer,طَابِعَةٌ بِالتَّوَازِي,imprimante parallèle,Paralleldrucker,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61940
61941,parallel processing,مُعَالَجَةٌ بِالتَّوَازِي,traitement en parallèle,Parallelverarbeitung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61941
61942,parallel running,تَشْغِيلٌٌ بِالتَّوَازِي,exploitation en parallèle,Parallelausführung,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61942
61943,parent directory,مَصْنَفَةٌ أَصْلٌ,répertoire parent,übergeordnetes Verzeichnis,False,True,False,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=61943
