id,english,arabic,french,uri,description,vt,uatv
177053,nucleic acid,حمض نوويّ,acide nucléique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177053,,True,True
177054,nucleolar chromosome,صبغيّ نُويِّيّ,chromosome nucléaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177054,صبغيات تتعرف عليها النويات أثناء الطور النهائيّ للانقسام الفتيليّ.,True,True
177055,nucleolonema,شبكة نووية,nucléolonema,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177055,شبكة خيطية مكونة من حبيبات مرتبة بصفوف غير منتظمة في نوية الخلية.,True,True
177056,nucleolus,نُوَية,nucléole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177056,جسم كرويّ غنيّ بالرنا أو مرتبط بشدفة صبغية.,True,True
177057,nucleolus organizer,مُنظِّم النوية,organisateur nucléaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177057,تسلسل جين دنا يحدد تكوين النوية، ويشفر للنمطين الأكبرين من أنواع رنا الريبوزيّ.,True,True
177058,nucleoplasm,جبلة النواة,nucléoplasme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177058,البروتوبلازم الذي يؤلف نواة الخلية.,True,True
177059,nucleoprotein,بروتين نوويّ,nucléoprotéine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177059,مركب من حمض نوويّ وبروتين، وقد يكون البروتين قاعديا (البروتامين، الهستون) أو حمضياً.,True,True
177060,nucleosidase,نكليوزيداز,nucléosidase,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177060,إنزيم يحفز انفصال النكليوزيدات إلى سكر خماسيّ وقواعد نيتروجينية.,True,True
177061,nucleosome,جسيم نوويّ,nucléosome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177061,جسيم على شكل خرز المسبحة في صبغيات حقيقيات النواة المكونة من لب ثمانية جزيئات هستون محاطة بقسيمة (دنا) من حوالي 146 زوجا قاعديا ومفصولة عن الجسم النوويّ المجاور بنسق دنا رابط ذي أطوال مختلفة.,True,True
177062,nucleotide,نكليوتيد، نوويد,nucléotide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177062,جزيء مكون من قاعدة نيتروجينية وسكر ومجموعة فوسفات، وهي وحدة تركيب الأحماض النووية.,True,True
177063,nucleotide pair,زوج نكليوتيدات، زوج نوويدات,paire de nucléotides,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177063,زوج من البورين أو البيريميدين أو من كليهما يوجدان متقابلين على خيطي الدنا اللولبيّ ومرتبطين برابطة هيدروجينية.,True,True
177064,nucleotide sharing,تقاسم نيوكليوتيدي,partage de nucléotide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177064,يكون لنوويدة واحدة أكثر من معنى حيويّ، فتكون أحيانا جزءا من جينين مختلفين.,True,True
177065,nucleus,نواة,noyau,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177065,جسم كرويّ كبير، يحتوي على الصبغيات الأساسية للخلية.,True,True
177066,nucleus flock; nucleus herd,نواة الاصطفاء,noyau de sélection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177066,,True,True
177067,null allele,أَلِيل تَفِه,allèle nul,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177067,أليل لا يولد موادا وظيفية ولذلك يعمل كمورث متنحٍّ.,True,True
177068,nulliparity,عقْم,nulliparité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177068,حالة لا تلد فيها الأنثى.,True,True
177069,nullipex,عديم الجين الرئيسيّ,nullipexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177069,الحالة التي يكون فيها النبات ذو التضاعف الصبغيّ متنحيا بالنسبة لمورث واحد من الصبغيات.,True,True
177070,nullisomic,عديم الصبغيات,nullisomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177070,صفة خلية أو كائن فاقد لزوج من الصبغيات.,True,True
177071,nutritional mutant,طافر تغذويّ,mutant nutritionnel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177071,طفرة تحول كائن أوليّ الاغتذاء إلى خارجيّ الاغتذاء.,True,True
177072,obligate apomictic,لا تزاوجيّ إجباريّ,apomictique obligatoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177072,مجموعة أنواع نباتية حل فيها التوالد اللاتزاوجيّ محل العمليات الجنسية.,True,True
177073,ocher codon; ochre codon,رامزة 'أوكر',codon ocre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177073,إحدى الروامز الثلاث التي تؤشر انتهاء الترجمة، وتوجد في رنا الرسول، وهي ثلاثية القواعد (بوراسيل-أدنين-أذنين) ولا يمكن أن يتعرف عليها أيّ رنا ناقل.,True,True
177074,ocher mutation; ochre mutation,طفرة 'أوكر',mutation ocre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177074,طفرة تؤدي إلى توليد رامزة عديدة الببتيدات، قصيرة وشاذة ، وبهذا تتحول رامزة الحمض الأمينيّ إلى رامزة نهائية.,True,True
177075,ocher suppressor; ochre suppressor,كابت 'أوكر',suppresseur ocre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177075,جين طافر يرمز لرنا ناقل طافر فيسحب مضاد رامزته عند الترجمة بغرز حمض أمينيّ في السلسلة الببتيدية بدلا من رامزته الاعتيادية.,True,True
177076,octoploidy,ثمانية الصيغة الصبغية,octoploïdie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177076,خلايا تحتوي ثمانية أضعاف العدد الفردانيّ للصبغيات.,True,True
177077,odd chromosome,صبغيّ ثانٍ، صبغيّ فرديّ,chromosome étrange,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177077,صبغيّ متماثل وغير متشابه في الجنس المتباين الأمشاج ويشمل X و Y عند الإنسان.,True,True
177078,off type,نمط شارد,mutant atypique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177078,ظهور نباتات شاردة تنشأ عنها بذور مختلفة وراثيا نتيجة التلقيح أو حدوث طفرات.,True,True
177079,ohnos hypothesis,فرضية 'أونوس',hypothèse d'ohnos,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177079,تنص على أنه إذا وُجد أحد الجينات مرتبطا بإكس في الإنسان فإنه يكون كذلك في كل أجناس الثدييات.,True,True
177080,okazaki fragment,شدفة 'أوكازاكي',fragment d'Okazaki,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177080,إحدى شدفات دنا صغيرة مكونة من حوالي 1000-2000 زوج قاعديّ تظهر عند تكرر خيط الدنا المتلكئ في الدنا الضعفانيّ الخيوط تلتحم به فيما بعد لتولد خيط الدنا المتلكئ.,True,True
177081,oligogene,قليل المورِّث,oligogène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177081,نمط ظاهريّ واضح تولده مورثات قليلة بعكس عديد المورث الذي لا يولد إلا نمطا ظاهريا ضعيفا.,True,True
177082,oncogene,مورِّث مورم,oncogène,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177082,مورث مولد للورم يحفز تكاثرا خلويا غير مسيطر عليه.,True,True
177083,one gene-one enzyme hypothesis,فرضية مورِّث واحد-إنزيم واحد,hypothèse un gène-une enzyme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177083,تنص على أن كل مورث يتحكم في تخليق وفعالية إنزيم واحد فقط.,True,True
177084,one gene-one polypeptide hypothesis,فرضية مورِّث واحد-عديد ببتيد واحد,hypothèse un gène-un polypeptide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177084,تنص على أن كل مورث يتحكم في تركيب عديد ببتيد واحد فقط.,True,True
177085,ontogeny,تكون الفرد,ontogénie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177085,مسلك تطور الكائن الفرد من الزيجوت إلى طور البلوغ.,True,True
177086,oocyte,خلية بيضية,oocyte; ovocyte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177086,1-خلية تعاني انقساما اختزاليا لتكون البيضة. 2-الخلية البيضية الأم التي تحتوي على عدد ثنائيّ من الصبغيات التي تنتج بالانقسام الاختزاليّ أربع نويات تحتوي العدد الأحاديّ من الصبغيات.,True,True
177087,oogenesis,تكون البيضة,oogenèse; ovogenèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177087,يشمل الانقسام الاختزاليّ للخلية البيضية وتكوين المح وغشاء البيضة.,True,True
177088,oogonium,سليفة البيضة,oogonie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177088,خلية نشطة التفتل تولد الخلايا البيضية الأولية.,True,True
177089,oolemma,غمْد البيضة,oolemma,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177089,الغشاء البلازميّ الذي يحيط بالبيضة.,True,True
177090,ooplasm,جبلة البيضة,ooplasme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177090,الجبلة الموجودة في الخلية البيضية.,True,True
177091,oosperm,بيضة مخصبة,oosperme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177091,البيضة المخصبة حديثا.,True,True
177092,ootid,بيضة ناضجة,ootide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177092,إحدى الخلايا الأربع التي تتولد من الانقسامين المتتاليين للخلية البيضية الأولية.,True,True
177093,ootid nucleus,نواة البيضة الناضجة,noyau d'ootide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177093,إحدى النوى الفردانية الأربع التي تتكون من الانقسام الاختزاليّ للخلية البيضية الأولية التي يطرح منها ثلاث كنوى قطبية وتبقى الرابعة لتعمل سليفة للنواة الأنثوية.,True,True
177094,opal codon,رامزة 'أوبال',codon opale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177094,رامزة إنهائية من رنا الرسول.,True,True
177095,opal mutant,طافرة 'أوبال',mutant opale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177095,رامزة إنهائية من رنا الرسول تتولد عن طفرة لاغية.,True,True
177096,open reading frame (ORF),إطار القراءة المفتوح,cadre ouvert de lecture (ORF),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177096,مناطق في الدنا تتم فيها قراءة ثلاثية النوويدات بالتتالي لتعيين أحماض أمينية معينة ولا يعترض تتالي هذه الثلاثية أيّ راموز إنهائيّ.,True,True
177097,operator,مُشَغِّل,opérateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177097,مورث مُنَظم سلبا ينظم نسخ المورثات التركيبية في وحدة تشغيل ما (أوبِّرون).,True,True
177098,operator constitutive mutation,طفرة المشغل البنيوية,mutation constitutive de l'opérateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=177098,طفرة في المشغل تفقده قدرته على الارتباط مع الكاظم وبذلك يزداد تكون الإنزيمات.,True,True
