term_id,term,term_url,ar,de,en,es,fr,it,ja,ko,pl,pt,zh
811-29-04,air-blast circuit-breaker,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-04,قاطع دائرة يعمل باندفاع الهواء,"Druckluftleistungsschalter, mDruckluftschalter, m",air-blast circuit-breaker,interruptor automático de aire comprimido,"disjoncteur à air comprimé, m",interruttore pneumatico,空気遮断器,공기차단기,"wyłącznik pneumatyczny, m",disjuntor de ar comprimido,压缩空气断路器
811-29-05,vacuum circuit-breaker,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-05,قاطع دائرة يعمل فى الفراغ,"Vakuumleistungsschalter, mVakuumschalter, m",vacuum circuit-breaker,interruptor automático de vacío,"disjoncteur à vide, m",interruttore a vuoto,真空遮断器,진공차단기,"wyłącznik próżniowy, m",disjuntor de vácuo,真空断路器
811-29-06,DC high-speed circuit-breaker,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-06,قاطع دائرة تيار مستمرعالي السرعة,"Gleichstromschnellschalter, m",DC high-speed circuit-breaker,interruptor automático ultrarrápido de corriente continua,"disjoncteur ultra-rapide à courant continu, m",interruttore extrarapido (in c.c.),"高速度遮断器, <車両>直流高速度遮断器, <地上設備>",직류 고속도차단기,"wyłącznik szybki prądu stałego, m","disjuntor ultra-rápido, <de corrente contínua>",直流高速断路器
811-29-07,mechanical contactor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-07,ملامس ميكانيكي,"Schütz, n",mechanical contactor,contactor mecánico,"contacteur mécanique, m",contattore (meccanico),"接触器, <機械式の>",기계식 접촉기,"stycznik, m",contactor mecânico,机械接触器
811-29-08,"line, adj",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-08,خط,"Überlastschalter, m","line, adj","de línea, <adj>","de ligne, adj",. . . . di linea,"遮断器, <過電流時の> <関連エントリー: IEV 811-29-01>",차단기,"stycznik lub wyłącznik liniowy, m",de linha,线路接触器
811-29-09,electro-magnetic contactor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-09,ملامس كهرومغناطيسي,"Schütz mit elektromagnetischem Antrieb, n",electro-magnetic contactor,contactor electromagnético,"contacteur électromagnétique, m",contattore elettromagnetico,電磁接触器,전자접촉기,"stycznik elektromagnesowy, m",contactor eletromagnético,电磁接触器
811-29-10,electro-pneumatic contactor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-10,ملامس كهروهوائي,"Schütz mit elektrisch betätigtem Druckluftantrieb, n",electro-pneumatic contactor,contactor electroneumático,"contacteur électropneumatique, m",contattore elettropneumatico,単位スイッチ,전자공기 접촉기,"stycznik elektro-pneumatyczny, m",contactor eletropneumático,电空接触器
811-29-11,camshaft contactor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-11,ملامس عمود حدبات,"Nockenwellenschütz, n",camshaft contactor,contactor de levas,"contacteur à came, m",contattore a camme,カム軸接触器,캠축접촉기,"stycznik kułakowy, m",contactor de cames,凸轮接触器
811-29-12,tapping contactor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-12,ملامس تفريع,"Anzapfschütz, nStufenschütz, n",tapping contactor,contactor de tomas,"contacteur de prises, m",contattore a prese,タップ接触器,탭핑접촉기,"stycznik zaczepów, m",contactor de tomadas,分接接触器
811-29-13,transition contactor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-13,ملامس عبور,"Überschaltschütz, nÜbergangsschütz, n",transition contactor,contactor de paso,"contacteur de passage, m",contattore di transizione,渡り接触器,천이 접촉기,"stycznik przełączeniowy, m",contactor de passagem,过渡接触器
811-29-14,braking contactor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-14,ملامس كبح,"Bremsschütz, n",braking contactor,contactor de frenado,"contacteur de freinage, m",contattore di frenatura,ブレーキ回路接触器,제동 접촉기,"stycznik hamowania, m",contactor de travagemcontactor de frenagem,制动接触器
811-29-15,earthing contactor,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-15,ملامس التأريض,"Erdungsschütz, n",earthing contactor,contactor de puesta a tierra,"contacteur de mise à la terre, m",contattore di messa a terra,接地接触器,접지 접촉기,"stycznik uziemiający, m",contactor de ligação à terra,接地接触器
811-29-16,contactor group,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-16,مجموعة ملامسات,"Schützgruppe, fSchützegerüst, n",contactor group,grupo de contactores,"batterie de contacteurs, f",gruppo di contattori,接触器群,접촉기군,"zespół stycznikowy, m",bateria de contactores,接触器组
811-29-17,disconnector,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-17,قاطع سكينى,"Trennschalter, m",disconnector,seccionador,"sectionneur, m",sezionatore,断路器,단로기,"odłącznik, m",seccionador,隔离器
811-29-18,short-circuiting device,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-18,جهاز قصر دارة,"Kurzschließer, m",short-circuiting device,cortocircuitador,"court-circuiteur, m",cortocircuitatore,短絡装置,단락장치,"zwiernik, m",curtocircuitador,短路装置
811-29-19,switchgroup,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-19,مجموعة مفاتيح,"Schalterkombination, f",switchgroup,combinador,"combinateur, m",combinatore,開閉器群,개폐기군,"przełącznik grupowy, mnastawnik, m",combinador,组合开关
811-29-20,power switchgroup,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-20,مجموعة مفاتيح قدرة,"Leistungsschalterkombination, f",power switchgroup,combinador de potencia,"combinateur de puissance, m",combinatore di potenza,電力開閉器群,전력 개폐기군,"przełacznik obwodu głównego, mprzełącznik obwodu trakcyjnego, m",combinador de potência,主电路组合开关
811-29-21,traction motor isolating switch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-21,مفتاح عزل محرك الجرّ,"Fahrmotoren-Trennschalter, m",traction motor isolating switch,interruptor de aislamiento de motores de tracción,"interrupteur d'isolement de moteur de traction, m",escluditore del motore di trazione,主電動機開閉器,견인전동기 개폐기,"przełącznik izolujący silników, m",interruptor de isolamento de motor de tração,牵引电动机隔离开关
811-29-22,reverser,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-22,عاكس,"Richtungswender, m",reverser,"inversor, <de marcha>","inverseur, m",invertitore (di marcia),逆転器,역전기,"nawrotnik, m","inversor, <de marcha>",反向器
811-29-23,disconnecting switch reverser,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-23,عاكس مفتاح الفصل,"Trennschalter-Richtungswender-Kombination, f",disconnecting switch reverser,inversor seccionador,"inverseur-sectionneur, m",invertitore-escluditore,開放・逆転組合せスイッチ,개방역전조합 개폐기단로 역전기,"nawrotnik odłączający, m",inversor- seccionador,隔离开关反向器
811-29-24,resistance switchgroup,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-24,مجموعة مفاتيح المقاومة,"Widerstands-Schaltwerk, n",resistance switchgroup,eliminador,"éliminateur, m",combinatore di avviamento a reostato,抵抗開閉器群,저항 개폐기군,"przełącznik rezystorów, m",eliminadorcombinador de resistências,电阻组合开关
811-29-25,transition switchgroup,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-25,مجموعة مفاتيح العبور,"Übergangsschaltwerk, n",transition switchgroup,combinador de transición,"combinateur de transition, m",combinatore di transizione,渡り開閉器群,천이 개폐기군,"przełącznik układu połączen silników, m",combinador de transição,转换组合开关
811-29-26,field-weakening switchgroup,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-26,مجموعة مفاتيح تضعيف المجال,"Feldschwächungsschaltwerk, n",field-weakening switchgroup,combinador de debilitamiento de camposhuntador,"shunteur, m",combinatore di indebolimento campo,界磁弱め開閉器群,약화계자 개폐기군,"przełącznik osłabienia pola wzbudzenia, m",combinador de redução de campo,削磁组合开关
811-29-27,power controller,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-27,منظم القدرة,"Fahrschalter, m",power controller,controlador de potencia,"contrôleur, m",comando diretto di potenza,直接式主幹制御器,전력 제어기,"nastawnik pojazdowy, m",controladormanipulador de comando,主电路控制器
811-29-28,"on-load tap-changer, <for traction circuits>",https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-28,"مبدل تفريعات تحت الحمل, <فى دائرة جر>","Stufenschaltwerk, <für Fahrstromkreise> n","on-load tap-changer, <for traction circuits>","cambiador de tomas en carga, <para circuitos de tracción>","graduateur, <pour circuits de traction> mchangeur de prises en charge, <pour circuits de traction> m","graduatore a prese (sotto carico), <per circuiti di trazione>","タップ切換器, <負荷時の>","부하시 탭 절환기, <견인 회로>","przełącznik zaczepów pod obciążeniem, mpodobciążeniowy przełacznik zaczepów, m",graduadorcomutador de tomadas em carga,"有载调压开关, <牵引电路>"
811-29-29,control switchgroup,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-29,مجموعة مفاتيح التحكم,"Steuerschalter, m",control switchgroup,combinador de control,"combinateur de commande, m",combinatore di comando,制御開閉器群,제어 개폐기군,"przełącznik obwodu sterowania, m",combinador de comando,控制组合开关
811-29-30,manual switchgroup,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-30,مجموعة مفاتيح يدوية,"handbetätigtes Schaltwerk, n",manual switchgroup,combinador manual,"combinateur manuel, m",combinatore manuale,手動開閉器群,수동 개폐기군,"przełącznik ręczny, m",combinador manual,人力操作组合开关
811-29-31,motor-driven switchgroup,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-31,مجموعة مفاتيح تدار بمحرك,"motorbetriebenes Schaltwerk, n",motor-driven switchgroup,combinador de motor,"combinateur à moteur, m",combinatore motorizzato (a comando indiretto),電動開閉器群,전동기구동 개폐기군,"przełącznik z napędem, m",combinador motorizado,电动机驱动组合开关
811-29-32,drum controller,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-32,منظم أسطوانى,"Walzenschaltwerk, n",drum controller,combinador de tambor,"combinateur à tambour, m",combinatore a tamburo,ドラム制御器,드럼 제어기,"nastawnik walcowy, m",combinador de tambor,鼓形控制器
811-29-33,cam group,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-33,مجموعة حدبات,"Nockenschaltwerk, n",cam group,combinador de levas,"combinateur à cames, m",combinatore a camme,カム開閉器群,캠 개폐기군,"nastawnik krzywkowy, m",combinador de cames,凸轮组合开关
811-29-34,interlocking switchgroup,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-34,مجموعة مفاتيح الإقفال التبادلي,"Verriegelungsschaltwerk, n",interlocking switchgroup,combinador de enclavamiento,"combinateur d'asservissement, m",combinatore ausiliario (di interblocco),連動開閉器群,연동 개폐기군,"nastawnik uzależnień, mnastawnik blokujący, m",combinador de encravamento,联锁组合开关
811-29-35,motor-driven controller,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-35,منظم يدار بمحرك,"motorbetriebenes Steuerschaltwerk, n",motor-driven controller,combinador piloto,"combinateur pilote, m",combinatore (con comando) a motore,電動制御器,전동구동 제어기,"nastawnik sterowniczy  z napędem, m",combinador controlado por motor,电动机驱动控制器
811-29-36,master controller,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-36,منظم رئيسي,"Fahrsteuerschalter, m",master controller,manipulador,"manipulateur, m",manipolatore,主幹制御器,주간 제어기,"nastawnik pojazdowy ręczny główny, m",manipulador,司机控制器
811-29-37,system changeover switch,https://www.electropedia.org/iev/iev.nsf/display?openform&ievref=811-29-37,مفتاح تحويل النظام,"Betriebsartumschalter, mStromartumschalter, m",system changeover switch,conmutador de régimen,"commutateur de régime, mcommutateur de type de courant, m",combinatore di alimentazionecommutatore del sistema di alimentazione,システム転換器,시스템 전환 개폐기,"pojazdowy przełącznik systemu zasilania, m",comutador de regime,制式转换开关
